"Time (s) Monitor Run","Position (cm) Monitor Run","Velocity (m/s) Monitor Run","Acceleration (m/s²) Monitor Run"
17.750,-0.0176847,0.00,0.05
17.775,0.0000000,0.00,0.01
17.800,0.0000000,0.00,-0.02
17.825,0.0000000,0.00,-0.02
17.850,0.0000000,0.00,-0.01
17.875,0.0000000,0.00,2.16E-4
17.900,0.0000000,0.00,-0.01
17.925,0.0000000,3.23E-5,-0.02
17.950,0.0000000,0.00,-0.02
17.975,4.8504970E-4,0.00,0.01
18.000,-0.0172000,0.00,0.05
18.025,-0.0176847,0.00,0.05
18.050,0.0000000,0.00,0.01
18.075,0.0000000,0.00,-0.02
18.100,0.0000000,0.00,-0.02
18.125,0.0000000,0.00,-0.01
18.150,0.0000000,0.00,2.16E-4
18.175,0.0000000,0.00,-0.01
18.200,0.0000000,3.23E-5,-0.02
18.225,0.0000000,0.00,-0.02
18.250,4.8504970E-4,0.00,0.01
18.275,-0.0172000,0.00,0.05
18.300,-0.0176847,0.00,0.05
18.325,0.0000000,0.00,0.01
18.350,0.0000000,0.00,-0.02
18.375,0.0000000,0.00,-0.02
18.400,0.0000000,0.00,-0.01
18.425,0.0000000,0.00,2.16E-4
18.450,0.0000000,0.00,-0.01
18.475,0.0000000,3.23E-5,-0.02
18.500,0.0000000,0.00,-0.03
18.525,4.8504970E-4,0.00,-0.01
18.550,-0.0172000,0.00,0.04
18.575,-0.0172000,-6.46E-5,0.06
18.600,-0.0176847,0.00,0.04
18.625,0.0000000,0.00,-0.01
18.650,0.0000000,0.00,-0.03
18.675,0.0000000,0.00,-0.02
18.700,0.0000000,0.00,-0.01
18.725,0.0000000,0.00,-0.01
18.750,0.0000000,3.23E-5,-0.02
18.775,0.0000000,0.00,-0.02
18.800,4.8504970E-4,0.00,0.01
18.825,-0.0172000,0.00,0.05
18.850,-0.0176847,0.00,0.05
18.875,0.0000000,0.00,0.01
18.900,0.0000000,0.00,-0.02
18.925,0.0000000,0.00,-0.02
18.950,0.0000000,0.00,-0.01
18.975,0.0000000,0.00,0.00
19.000,0.0000000,0.00,2.16E-4
19.025,0.0000000,0.00,-0.01
19.050,0.0000000,3.23E-5,-0.02
19.075,0.0000000,0.00,-0.01
19.100,4.8504970E-4,0.00,0.01
19.125,-0.0176847,-3.23E-5,0.03
19.150,0.0000000,0.00,0.02
19.175,0.0000000,0.00,-0.01
19.200,0.0000000,0.00,-0.02
19.225,0.0000000,0.00,-0.01
19.250,0.0000000,0.00,0.00
19.275,0.0000000,0.00,2.16E-4
19.300,0.0000000,0.00,-0.01
19.325,0.0000000,3.23E-5,-0.02
19.350,0.0000000,0.00,-0.02
19.375,4.8504970E-4,0.00,0.01
19.400,-0.0172000,0.00,0.05
19.425,-0.0176847,0.00,0.05
19.450,0.0000000,0.00,0.01
19.475,0.0000000,0.00,-0.02
19.500,0.0000000,0.00,-0.02
19.525,0.0000000,0.00,-0.01
19.550,0.0000000,0.00,-0.01
19.575,0.0000000,3.23E-5,-0.02
19.600,0.0000000,0.00,-0.03
19.625,4.8504970E-4,0.00,-0.02
19.650,-0.0172000,0.00,0.02
19.675,-0.0172000,0.00,0.05
19.700,-0.0172000,0.00,0.05
19.725,-0.0176847,0.00,0.02
19.750,0.0000000,0.00,-0.01
19.775,0.0000000,0.00,-0.03
19.800,0.0000000,0.00,-0.02
19.825,0.0000000,0.00,-0.02
19.850,0.0000000,3.23E-5,-0.02
19.875,0.0000000,0.00,-0.03
19.900,4.8504970E-4,0.00,-0.02
19.925,-0.0172000,0.00,0.02
19.950,-0.0172000,0.00,0.05
19.975,-0.0172000,0.00,0.05
20.000,-0.0176847,0.00,0.02
20.025,0.0000000,0.00,-0.01
20.050,0.0000000,0.00,-0.03
20.075,0.0000000,0.00,-0.03
20.100,0.0000000,3.23E-5,-0.03
20.125,0.0000000,0.00,-0.03
20.150,4.8504970E-4,0.00,-0.02
20.175,-0.0172000,0.00,0.01
20.200,-0.0172000,0.00,0.04
20.225,-0.0172000,-3.23E-5,0.05
20.250,-0.0172000,0.00,0.04
20.275,-0.0176847,0.00,0.02
20.300,0.0000000,0.00,-0.01
20.325,0.0000000,0.00,-0.03
20.350,0.0000000,0.00,-0.02
20.375,0.0000000,0.00,-0.02
20.400,0.0000000,3.23E-5,-0.02
20.425,0.0000000,0.00,-0.03
20.450,4.8504970E-4,0.00,-0.02
20.475,-0.0172000,0.00,0.02
20.500,-0.0172000,0.00,0.05
20.525,-0.0172000,0.00,0.05
20.550,-0.0176847,0.00,0.02
20.575,0.0000000,0.00,-0.01
20.600,0.0000000,0.00,-0.03
20.625,0.0000000,0.00,-0.02
20.650,0.0000000,0.00,-0.02
20.675,0.0000000,3.23E-5,-0.02
20.700,0.0000000,0.00,-0.03
20.725,4.8504970E-4,0.00,-0.02
20.750,-0.0172000,0.00,0.02
20.775,-0.0172000,0.00,0.05
20.800,-0.0172000,0.00,0.05
20.825,-0.0176847,0.00,0.02
20.850,0.0000000,0.00,-0.01
20.875,0.0000000,0.00,-0.03
20.900,0.0000000,0.00,-0.02
20.925,0.0000000,0.00,-0.02
20.950,0.0000000,3.23E-5,-0.02
20.975,0.0000000,0.00,-0.03
21.000,4.8504970E-4,0.00,-0.02
21.025,-0.0172000,0.00,0.01
21.050,-0.0172000,0.00,0.04
21.075,-0.0172000,-3.23E-5,0.05
21.100,-0.0172000,0.00,0.04
21.125,-0.0176847,0.00,0.02
21.150,0.0000000,0.00,-0.01
21.175,0.0000000,0.00,-0.03
21.200,0.0000000,0.00,-0.03
21.225,0.0000000,3.23E-5,-0.03
21.250,0.0000000,0.00,-0.03
21.275,4.8504970E-4,0.00,-0.02
21.300,-0.0172000,0.00,0.02
21.325,-0.0172000,0.00,0.05
21.350,-0.0172000,0.00,0.05
21.375,-0.0176847,0.00,0.02
21.400,0.0000000,0.00,-0.01
21.425,0.0000000,0.00,-0.03
21.450,0.0000000,0.00,-0.02
21.475,0.0000000,0.00,-0.01
21.500,0.0000000,0.00,-0.01
21.525,0.0000000,3.23E-5,-0.02
21.550,0.0000000,0.00,-0.03
21.575,4.8504970E-4,0.00,-0.02
21.600,-0.0172000,0.00,0.02
21.625,-0.0172000,0.00,0.05
21.650,-0.0172000,0.00,0.05
21.675,-0.0176847,0.00,0.02
21.700,0.0000000,0.00,-0.01
21.725,0.0000000,0.00,-0.03
21.750,0.0000000,0.00,-0.02
21.775,0.0000000,0.00,-0.02
21.800,0.0000000,3.23E-5,-0.02
21.825,0.0000000,0.00,-0.03
21.850,4.8504970E-4,0.00,-0.01
21.875,-0.0172000,0.00,0.04
21.900,-0.0172000,-6.46E-5,0.06
21.925,-0.0176847,0.00,0.04
21.950,0.0000000,0.00,-0.01
21.975,0.0000000,0.00,-0.03
22.000,0.0000000,0.00,-0.02
22.025,0.0000000,0.00,-0.01
22.050,0.0000000,0.00,-0.01
22.075,0.0000000,3.23E-5,-0.02
22.100,0.0000000,0.00,-0.03
22.125,4.8504970E-4,0.00,-0.02
22.150,-0.0172000,0.00,0.02
22.175,-0.0172000,0.00,0.05
22.200,-0.0172000,0.00,0.05
22.225,-0.0176847,0.00,0.02
22.250,0.0000000,0.00,-0.01
22.275,0.0000000,0.00,-0.03
22.300,0.0000000,0.00,-0.02
22.325,0.0000000,0.00,-0.02
22.350,0.0000000,3.23E-5,-0.02
22.375,0.0000000,0.00,-0.03
22.400,4.8504970E-4,0.00,-0.02
22.425,-0.0172000,0.00,0.02
22.450,-0.0172000,0.00,0.05
22.475,-0.0172000,0.00,0.05
22.500,-0.0176847,0.00,0.02
22.525,0.0000000,0.00,-0.01
22.550,0.0000000,0.00,-0.03
22.575,0.0000000,0.00,-0.02
22.600,0.0000000,0.00,-0.02
22.625,0.0000000,3.23E-5,-0.02
22.650,0.0000000,0.00,-0.03
22.675,4.8504970E-4,0.00,-0.02
22.700,-0.0172000,0.00,0.02
22.725,-0.0172000,0.00,0.05
22.750,-0.0172000,0.00,0.05
22.775,-0.0176847,0.00,0.02
22.800,0.0000000,0.00,-0.01
22.825,0.0000000,0.00,-0.03
22.850,0.0000000,0.00,-0.02
22.875,0.0000000,0.00,-0.02
22.900,0.0000000,3.23E-5,-0.02
22.925,0.0000000,0.00,-0.03
22.950,4.8504970E-4,0.00,-0.02
22.975,-0.0172000,0.00,0.02
23.000,-0.0172000,0.00,0.05
23.025,-0.0172000,0.00,0.05
23.050,-0.0176847,0.00,0.02
23.075,0.0000000,0.00,-0.01
23.100,0.0000000,0.00,-0.03
23.125,0.0000000,0.00,-0.02
23.150,0.0000000,0.00,-0.02
23.175,0.0000000,3.23E-5,-0.02
23.200,0.0000000,0.00,-0.03
23.225,4.8504970E-4,0.00,-0.02
23.250,-0.0172000,0.00,0.02
23.275,-0.0172000,0.00,0.05
23.300,-0.0172000,0.00,0.05
23.325,-0.0176847,0.00,0.02
23.350,0.0000000,0.00,-0.01
23.375,0.0000000,0.00,-0.03
23.400,0.0000000,0.00,-0.02
23.425,0.0000000,0.00,-0.01
23.450,0.0000000,0.00,-0.01
23.475,0.0000000,3.23E-5,-0.02
23.500,0.0000000,0.00,-0.03
23.525,4.8504970E-4,0.00,-0.01
23.550,-0.0172000,0.00,0.04
23.575,-0.0172000,-6.46E-5,0.06
23.600,-0.0176847,0.00,0.04
23.625,0.0000000,0.00,-0.01
23.650,0.0000000,0.00,-0.03
23.675,0.0000000,0.00,-0.02
23.700,0.0000000,0.00,-0.01
23.725,0.0000000,0.00,-0.01
23.750,0.0000000,3.23E-5,-0.02
23.775,0.0000000,0.00,-0.03
23.800,4.8504970E-4,0.00,-0.01
23.825,-0.0172000,0.00,0.04
23.850,-0.0172000,-6.46E-5,0.06
23.875,-0.0176847,0.00,0.04
23.900,0.0000000,0.00,-0.01
23.925,0.0000000,0.00,-0.03
23.950,0.0000000,0.00,-0.02
23.975,0.0000000,0.00,-0.01
24.000,0.0000000,0.00,-0.01
24.025,0.0000000,3.23E-5,-0.02
24.050,0.0000000,0.00,-0.03
24.075,4.8504970E-4,0.00,-0.01
24.100,-0.0172000,0.00,0.04
24.125,-0.0172000,-6.46E-5,0.06
24.150,-0.0176847,0.00,0.04
24.175,0.0000000,0.00,-0.01
24.200,0.0000000,0.00,-0.03
24.225,0.0000000,0.00,-0.02
24.250,0.0000000,0.00,-0.01
24.275,0.0000000,0.00,0.00
24.300,0.0000000,0.00,0.00
24.325,0.0000000,0.00,0.00
24.350,0.0000000,0.00,0.00
24.375,0.0000000,0.00,0.00
24.400,0.0000000,0.00,0.00
24.425,0.0000000,0.00,0.00
24.450,0.0000000,0.00,0.00
24.475,0.0000000,0.00,0.00
24.500,0.0000000,0.00,0.00
24.525,0.0000000,0.00,0.00
24.550,0.0000000,0.00,0.00
24.575,0.0000000,0.00,0.00
24.600,0.0000000,0.00,0.00
24.625,0.0000000,0.00,0.00
24.650,0.0000000,0.00,0.00
24.675,0.0000000,0.00,0.00
24.700,0.0000000,0.00,0.00
24.725,0.0000000,0.00,0.00
24.750,0.0000000,0.00,0.00
24.775,0.0000000,0.00,0.00
24.800,0.0000000,0.00,0.00
24.825,0.0000000,0.00,0.00
24.850,0.0000000,0.00,0.00
24.875,0.0000000,0.00,0.00
24.900,0.0000000,0.00,0.00
24.925,0.0000000,0.00,0.00
24.950,0.0000000,0.00,0.00
24.975,0.0000000,0.00,0.00
25.000,0.0000000,0.00,0.00
25.025,0.0000000,0.00,0.00
25.050,0.0000000,0.00,0.00
25.075,0.0000000,0.00,0.00
25.100,0.0000000,0.00,0.00
25.125,0.0000000,0.00,0.00
25.150,0.0000000,0.00,0.00
25.175,0.0000000,0.00,0.00
25.200,0.0000000,0.00,0.00
25.225,0.0000000,0.00,0.00
25.250,0.0000000,0.00,0.00
25.275,0.0000000,0.00,0.00
25.300,0.0000000,0.00,0.00
25.325,0.0000000,0.00,0.00
25.350,0.0000000,0.00,0.00
25.375,0.0000000,0.00,0.00
25.400,0.0000000,0.00,0.00
25.425,0.0000000,0.00,0.00
25.450,0.0000000,0.00,0.00
25.475,0.0000000,0.00,0.00
25.500,0.0000000,0.00,0.00
25.525,0.0000000,0.00,0.00
25.550,0.0000000,0.00,0.00
25.575,0.0000000,0.00,0.00
25.600,0.0000000,0.00,0.00
25.625,0.0000000,0.00,0.00
25.650,0.0000000,0.00,0.00
25.675,0.0000000,0.00,0.00
25.700,0.0000000,0.00,0.00
25.725,0.0000000,0.00,0.00
25.750,0.0000000,0.00,0.00
25.775,0.0000000,0.00,0.00
25.800,0.0000000,0.00,0.00
25.825,0.0000000,0.00,0.00
25.850,0.0000000,0.00,0.00
25.875,0.0000000,0.00,0.00
25.900,0.0000000,0.00,0.00
25.925,0.0000000,0.00,0.00
25.950,0.0000000,0.00,0.00
25.975,0.0000000,0.00,0.00
26.000,0.0000000,0.00,0.00
26.025,0.0000000,0.00,0.00
26.050,0.0000000,0.00,0.00
26.075,0.0000000,0.00,0.00
26.100,0.0000000,0.00,0.00
26.125,0.0000000,0.00,0.00
26.150,0.0000000,0.00,0.00
26.175,0.0000000,0.00,0.00
26.200,0.0000000,0.00,0.00
26.225,0.0000000,0.00,0.00
26.250,0.0000000,0.00,0.00
26.275,0.0000000,0.00,0.00
26.300,0.0000000,0.00,0.00
26.325,0.0000000,0.00,0.00
26.350,0.0000000,0.00,0.00
26.375,0.0000000,0.00,0.00
26.400,0.0000000,0.00,0.00
26.425,0.0000000,0.00,0.00
26.450,0.0000000,0.00,0.00
26.475,0.0000000,0.00,0.00
26.500,0.0000000,0.00,0.00
26.525,0.0000000,0.00,0.00
26.550,0.0000000,0.00,0.00
26.575,0.0000000,0.00,0.00
26.600,0.0000000,0.00,0.00
26.625,0.0000000,0.00,0.00
26.650,0.0000000,0.00,0.00
26.675,0.0000000,0.00,0.00
26.700,0.0000000,0.00,0.00
26.725,0.0000000,0.00,0.00
26.750,0.0000000,0.00,0.00
26.775,0.0000000,0.00,0.00
26.800,0.0000000,0.00,0.00
26.825,0.0000000,0.00,0.00
26.850,0.0000000,0.00,0.00
26.875,0.0000000,0.00,0.00
26.900,0.0000000,0.00,0.00
26.925,0.0000000,0.00,0.00
26.950,0.0000000,0.00,0.00
26.975,0.0000000,0.00,0.00
27.000,0.0000000,0.00,0.00
27.025,0.0000000,0.00,0.00
27.050,0.0000000,0.00,0.00
27.075,0.0000000,0.00,0.00
27.100,0.0000000,0.00,0.00
27.125,0.0000000,0.00,0.00
27.150,0.0000000,0.00,0.00
27.175,0.0000000,0.00,0.00
27.200,0.0000000,0.00,0.00
27.225,0.0000000,0.00,0.00
27.250,0.0000000,0.00,0.00
27.275,0.0000000,0.00,0.00
27.300,0.0000000,0.00,0.00
27.325,0.0000000,0.00,0.00
27.350,0.0000000,0.00,0.00
27.375,0.0000000,0.00,0.00
27.400,0.0000000,0.00,
27.425,0.0000000,0.00,
27.450,0.0000000,,
